id,menu_id,total,estado,restaurante_id,usuario_id,fecha_creacion
442,491,82.97,READY,131,918,2025-06-01 19:48:30
443,678,63.48,PENDING,53,7384,2025-06-01 19:59:41
444,114,14.12,PENDING,67,581,2025-06-01 19:48:02
445,639,97.98,PICKED_UP,11,1924,2025-06-01 19:49:56
446,526,53.91,PENDING,85,4309,2025-06-01 19:47:17
447,670,34.22,PICKED_UP,196,7522,2025-06-01 19:56:13
448,652,68.15,PENDING,98,3018,2025-06-01 19:57:27
449,501,82.47,CANCELLED,115,2106,2025-06-01 19:54:14
450,615,48.59,PENDING,137,1387,2025-06-01 20:00:45
451,372,71.24,READY,144,1919,2025-06-01 19:46:19
452,337,16.16,PENDING,110,6919,2025-06-01 19:58:27
453,409,30.35,READY,32,885,2025-06-01 19:44:26
454,703,19.46,PICKED_UP,6,4110,2025-06-01 19:56:30
455,21,61.94,PENDING,15,3111,2025-06-01 19:59:33
456,441,28.15,PICKED_UP,82,7023,2025-06-01 19:43:50
457,533,79.24,CANCELLED,170,6721,2025-06-01 19:43:40
458,542,70.85,CANCELLED,1,355,2025-06-01 19:59:37
459,380,49.5,PENDING,89,1204,2025-06-01 19:48:13
460,423,61.78,CANCELLED,146,6120,2025-06-01 19:50:19
461,146,28.76,READY,133,3032,2025-06-01 19:47:08
462,71,89.7,PENDING,143,7898,2025-06-01 19:43:41
463,184,15.63,READY,179,6093,2025-06-01 19:48:23
464,742,61.8,PENDING,98,6509,2025-06-01 19:59:30
465,776,64.59,PICKED_UP,49,6670,2025-06-01 19:43:52
466,461,85.03,READY,166,7412,2025-06-01 19:50:33
467,656,42.74,PENDING,170,6146,2025-06-01 19:55:47
468,659,10.88,CANCELLED,74,4360,2025-06-01 19:59:39
469,601,75.19,PICKED_UP,63,92,2025-06-01 19:43:21
470,794,35.28,PENDING,197,7148,2025-06-01 19:57:31
471,50,35.19,PICKED_UP,120,2224,2025-06-01 19:59:49
472,118,9.03,CANCELLED,53,6794,2025-06-01 19:51:08
473,156,97.24,PICKED_UP,69,4951,2025-06-01 19:43:43
474,580,56.46,PENDING,59,6157,2025-06-01 19:47:05
475,653,66.66,PENDING,78,2639,2025-06-01 19:49:19
476,691,20.31,READY,2,7041,2025-06-01 19:52:46
477,693,31.95,PENDING,140,2097,2025-06-01 19:52:07
478,34,86.13,PICKED_UP,185,6183,2025-06-01 19:53:03
479,494,83.57,PICKED_UP,97,5632,2025-06-01 19:55:20
480,392,38.01,PICKED_UP,42,7941,2025-06-01 19:51:17
481,11,16.76,CANCELLED,180,5737,2025-06-01 19:45:43
482,121,96.78,PENDING,112,6489,2025-06-01 19:47:10
483,33,13.98,PENDING,94,4801,2025-06-01 19:58:32
484,738,10.71,PICKED_UP,55,7530,2025-06-01 19:47:18
485,678,66.73,PICKED_UP,155,2688,2025-06-01 19:46:33
486,80,68.97,PICKED_UP,145,2359,2025-06-01 19:52:20
487,225,18.74,CANCELLED,133,2621,2025-06-01 19:48:43
488,73,39.05,PENDING,115,7583,2025-06-01 19:45:45
489,574,85.82,READY,73,6270,2025-06-01 19:57:59
490,263,79.29,CANCELLED,108,4606,2025-06-01 19:57:59
491,198,43.32,CANCELLED,81,3421,2025-06-01 19:59:03
492,157,74.75,READY,174,2025,2025-06-01 19:59:37
493,494,16.21,CANCELLED,15,1992,2025-06-01 19:45:19
494,401,43.76,PICKED_UP,118,2069,2025-06-01 19:46:06
495,397,80.23,CANCELLED,172,7858,2025-06-01 19:52:33
496,520,89.58,READY,150,4194,2025-06-01 19:46:13
497,456,71.96,READY,45,6598,2025-06-01 19:56:05
498,741,60.62,READY,132,2009,2025-06-01 19:48:29
499,713,82.67,CANCELLED,199,586,2025-06-01 19:52:13
500,738,62.32,PICKED_UP,137,1281,2025-06-01 19:50:03
501,100,28.19,CANCELLED,194,7930,2025-06-01 19:43:28
502,187,63.59,PENDING,5,4494,2025-06-01 19:52:14
503,154,98.09,PENDING,156,6609,2025-06-01 19:48:14
504,673,51.59,PENDING,147,3595,2025-06-01 20:00:49
505,711,38.97,CANCELLED,178,5960,2025-06-01 19:54:46
506,145,42.25,READY,100,3871,2025-06-01 19:49:16
507,240,22.84,READY,88,2775,2025-06-01 19:50:39
508,110,49.04,PENDING,200,2790,2025-06-01 19:58:34
509,267,59.96,PICKED_UP,24,813,2025-06-01 19:57:38
510,639,72.08,CANCELLED,91,4860,2025-06-01 19:46:38
511,273,25.33,CANCELLED,182,6585,2025-06-01 19:46:27
512,160,83.17,CANCELLED,118,7878,2025-06-01 19:54:53
513,366,30.62,READY,82,3776,2025-06-01 19:49:56
514,659,36.82,CANCELLED,193,5863,2025-06-01 19:54:50
515,444,89.53,CANCELLED,88,4131,2025-06-01 19:43:25
516,698,81.86,PENDING,133,6146,2025-06-01 19:48:29
517,64,18.05,PENDING,180,3849,2025-06-01 20:00:03
518,630,26.13,PENDING,19,1439,2025-06-01 19:57:43
519,352,46.82,READY,199,1285,2025-06-01 19:48:42
520,575,68.12,PENDING,136,4500,2025-06-01 19:46:50
521,234,91.41,PENDING,51,927,2025-06-01 19:48:45
522,724,60.19,CANCELLED,162,5235,2025-06-01 19:52:59
523,242,25.3,READY,11,5754,2025-06-01 19:59:09
524,627,44.37,CANCELLED,38,5336,2025-06-01 19:52:09
525,453,31.32,READY,81,6274,2025-06-01 19:57:56
526,482,74.04,PENDING,23,254,2025-06-01 19:55:24
527,225,32.81,PICKED_UP,177,1533,2025-06-01 19:48:54
528,2,30.75,PENDING,10,2034,2025-06-01 19:46:20
529,771,82.59,READY,69,6330,2025-06-01 19:52:26
530,718,67.89,READY,55,3286,2025-06-01 19:50:16
531,357,25.1,PICKED_UP,65,7491,2025-06-01 19:58:13
532,186,41.32,CANCELLED,106,3208,2025-06-01 19:56:30
533,272,66.46,PICKED_UP,175,2084,2025-06-01 19:47:49
534,771,7.12,PICKED_UP,138,1728,2025-06-01 19:43:45
535,180,92.16,READY,89,4821,2025-06-01 19:51:21
536,760,35.67,CANCELLED,147,7067,2025-06-01 19:56:31
537,133,65.81,CANCELLED,143,5411,2025-06-01 19:48:19
538,722,17.61,PICKED_UP,60,7233,2025-06-01 19:48:40
539,408,32.02,PICKED_UP,140,7534,2025-06-01 19:55:09
540,581,85.63,CANCELLED,123,3938,2025-06-01 19:56:19
541,71,10.9,PENDING,83,552,2025-06-01 19:57:31
542,12,15.99,READY,12,397,2025-06-01 19:43:31
543,101,72.95,READY,164,4819,2025-06-01 19:52:41
544,701,60.47,PENDING,117,5536,2025-06-01 19:55:37
545,559,83.47,CANCELLED,99,303,2025-06-01 19:44:37
546,380,85.18,PICKED_UP,137,2484,2025-06-01 19:46:08
547,163,58.05,PICKED_UP,12,3314,2025-06-01 19:52:51
548,601,17.49,READY,84,2822,2025-06-01 19:44:02
549,40,34.86,PENDING,69,720,2025-06-01 19:54:52
550,540,89.24,READY,52,1719,2025-06-01 19:55:30
551,752,73.43,PENDING,13,817,2025-06-01 19:49:24
552,584,44.7,PICKED_UP,38,2963,2025-06-01 20:01:11
553,379,5.67,CANCELLED,200,5858,2025-06-01 19:47:12
554,681,41.48,CANCELLED,32,6091,2025-06-01 19:48:56
555,418,81.79,PENDING,188,2517,2025-06-01 19:55:37
556,720,6.28,READY,186,2969,2025-06-01 19:58:43
557,583,61.15,CANCELLED,102,2308,2025-06-01 19:58:56
558,295,89.44,PICKED_UP,190,2833,2025-06-01 19:47:17
559,29,84.28,PICKED_UP,30,3448,2025-06-01 20:00:15
560,267,27.93,PICKED_UP,156,952,2025-06-01 19:52:16
561,320,96.71,READY,181,1642,2025-06-01 19:43:32
562,252,19.42,CANCELLED,83,2751,2025-06-01 19:52:48
563,691,64.58,READY,70,5536,2025-06-01 19:51:30
564,64,72.9,PICKED_UP,146,5803,2025-06-01 19:59:47
565,60,33.24,READY,18,5797,2025-06-01 20:00:06
566,455,99.61,READY,156,4661,2025-06-01 19:57:57
567,504,58.6,PENDING,146,5134,2025-06-01 19:54:01
568,674,94.87,READY,62,3598,2025-06-01 19:48:00
569,480,23.95,PICKED_UP,104,7280,2025-06-01 19:48:40
570,435,71.82,READY,141,2861,2025-06-01 19:54:06
571,675,20.64,PICKED_UP,196,4806,2025-06-01 19:56:49
572,611,68.88,PICKED_UP,196,500,2025-06-01 19:53:37
573,715,35.91,PENDING,5,5586,2025-06-01 19:51:21
574,690,72.55,PENDING,62,2849,2025-06-01 19:57:43
575,717,83.14,PENDING,95,4503,2025-06-01 19:53:17
576,559,27.86,READY,153,1741,2025-06-01 19:50:52
577,412,7.69,PENDING,197,1539,2025-06-01 19:44:50
578,726,71.23,PENDING,5,2296,2025-06-01 19:51:33
579,523,69.64,PENDING,131,2289,2025-06-01 19:56:39
580,99,59.15,CANCELLED,163,6385,2025-06-01 19:59:12
581,297,79.61,PICKED_UP,54,7501,2025-06-01 19:43:28
582,604,50.69,PICKED_UP,92,3160,2025-06-01 19:53:10
583,473,16.13,PICKED_UP,53,5836,2025-06-01 19:57:08
584,663,58.47,PENDING,199,4397,2025-06-01 19:59:37
585,119,75.65,PICKED_UP,176,1244,2025-06-01 19:48:00
586,736,77.66,READY,125,6287,2025-06-01 19:59:03
587,42,93.73,PENDING,148,4463,2025-06-01 20:00:32
588,277,21.98,CANCELLED,195,2502,2025-06-01 19:46:55
589,144,31.86,READY,129,7454,2025-06-01 19:48:14
590,45,59.24,PENDING,37,4272,2025-06-01 19:46:27
591,256,49.72,CANCELLED,144,5643,2025-06-01 19:45:15
592,302,17.21,CANCELLED,181,6578,2025-06-01 19:49:30
593,100,30.54,READY,44,4061,2025-06-01 19:59:41
594,585,19.65,PICKED_UP,101,5248,2025-06-01 19:50:25
595,496,35.29,PENDING,79,955,2025-06-01 19:52:19
596,193,66.46,PENDING,65,93,2025-06-01 19:54:06
597,222,15.04,CANCELLED,139,1099,2025-06-01 19:49:18
598,67,83.96,PENDING,83,3678,2025-06-01 19:45:55
599,446,27.62,PENDING,126,4434,2025-06-01 19:57:46
600,540,45.03,PICKED_UP,60,3392,2025-06-01 19:49:50
601,46,47.1,READY,102,3377,2025-06-01 19:59:38
602,184,62.13,PENDING,199,7434,2025-06-01 19:52:02
603,459,90.82,CANCELLED,131,1295,2025-06-01 19:59:35
604,101,90.35,PENDING,141,6663,2025-06-01 19:57:52
605,622,42.11,PICKED_UP,69,4610,2025-06-01 19:57:03
606,672,27.72,CANCELLED,101,1467,2025-06-01 19:59:00
607,621,30.21,READY,86,6503,2025-06-01 19:53:20
608,271,22.45,PENDING,72,6507,2025-06-01 19:56:46
609,160,97.57,PENDING,61,7244,2025-06-01 19:52:15
610,19,54.8,PENDING,184,4749,2025-06-01 19:54:52
611,18,55.01,PICKED_UP,63,5342,2025-06-01 19:49:08
612,299,48.33,CANCELLED,76,4393,2025-06-01 19:52:46
613,224,9.68,PICKED_UP,139,5380,2025-06-01 19:50:00
614,529,51.25,CANCELLED,95,4426,2025-06-01 19:59:38
615,172,40.09,PICKED_UP,182,7333,2025-06-01 19:58:11
616,128,71.4,PENDING,28,1635,2025-06-01 19:50:59
617,254,82.22,PENDING,5,1303,2025-06-01 19:52:51
618,426,57.3,READY,98,7961,2025-06-01 19:47:32
619,84,58.86,READY,152,4953,2025-06-01 19:54:52
620,642,93.96,PICKED_UP,177,2015,2025-06-01 19:45:15
621,576,64.18,PICKED_UP,53,6421,2025-06-01 19:54:35
622,249,18.17,READY,122,288,2025-06-01 19:59:24
623,19,53.22,CANCELLED,93,2392,2025-06-01 19:59:22
624,396,75.03,CANCELLED,121,3975,2025-06-01 19:52:47
625,452,69.3,PENDING,131,4226,2025-06-01 19:59:03
626,144,11.94,READY,162,953,2025-06-01 19:49:05
627,615,26.1,PENDING,82,1578,2025-06-01 19:45:10
628,76,22.88,READY,99,3362,2025-06-01 19:54:13
629,593,69.74,PENDING,190,7480,2025-06-01 19:55:00
630,503,24.44,PENDING,183,6077,2025-06-01 19:52:16
631,189,98.43,PICKED_UP,78,4298,2025-06-01 20:01:00
632,5,14.9,CANCELLED,136,7838,2025-06-01 19:46:57
633,96,37.33,CANCELLED,179,3490,2025-06-01 19:53:15
634,427,63.86,PICKED_UP,107,1197,2025-06-01 19:59:02
635,368,17.39,PENDING,88,2196,2025-06-01 19:56:06
636,785,92.14,CANCELLED,71,7430,2025-06-01 19:50:41
637,490,17.81,PENDING,152,5662,2025-06-01 19:52:49
638,295,61.13,CANCELLED,175,4351,2025-06-01 19:45:14
639,43,60.66,PICKED_UP,76,7753,2025-06-01 19:51:09
640,224,73.96,READY,3,842,2025-06-01 19:59:56
641,712,14.63,PENDING,34,5589,2025-06-01 19:45:28
642,708,51.66,PICKED_UP,178,2663,2025-06-01 19:45:15
643,721,58.19,PICKED_UP,10,337,2025-06-01 19:53:58
644,571,67.36,PENDING,91,5604,2025-06-01 20:00:19
645,191,62.47,CANCELLED,158,5247,2025-06-01 19:52:20
646,66,92.29,READY,76,6899,2025-06-01 19:55:12
647,768,42.15,CANCELLED,169,5309,2025-06-01 19:56:15
648,296,96.3,PICKED_UP,110,6423,2025-06-01 19:57:16
649,485,86.74,PENDING,25,3103,2025-06-01 19:51:12
650,681,86.98,CANCELLED,146,6997,2025-06-01 19:49:29
651,125,21.88,CANCELLED,118,277,2025-06-01 19:54:07
652,118,96.32,PICKED_UP,89,3300,2025-06-01 19:43:31
653,18,69.49,PENDING,96,2344,2025-06-01 19:59:26
654,291,77.49,PICKED_UP,39,3333,2025-06-01 19:45:11
655,604,38.16,READY,133,2971,2025-06-01 19:49:08
656,410,84.85,PICKED_UP,182,5277,2025-06-01 19:58:59
657,473,12.43,CANCELLED,45,2622,2025-06-01 19:47:55
658,740,57.4,CANCELLED,124,3941,2025-06-01 20:00:09
659,671,64.82,READY,28,5239,2025-06-01 19:50:46
660,230,68.35,CANCELLED,162,1989,2025-06-01 19:49:10
661,405,90.87,PICKED_UP,123,3560,2025-06-01 20:01:07
662,139,70.05,READY,103,2736,2025-06-01 19:46:12
663,207,17.59,PENDING,195,4885,2025-06-01 19:56:21
664,729,7.33,PENDING,39,5737,2025-06-01 19:56:09
665,549,67.95,CANCELLED,13,4457,2025-06-01 19:57:29
666,519,47.47,CANCELLED,87,3961,2025-06-01 20:00:44
667,702,5.81,CANCELLED,95,6524,2025-06-01 19:47:29
668,208,46.15,PICKED_UP,26,5522,2025-06-01 19:53:52
669,238,78.33,PENDING,170,2333,2025-06-01 19:57:03
670,94,8.28,CANCELLED,124,1638,2025-06-01 19:48:30
671,132,41.0,PICKED_UP,86,571,2025-06-01 19:56:29
672,209,72.71,CANCELLED,164,1568,2025-06-01 19:48:29
673,534,79.68,PICKED_UP,194,3443,2025-06-01 19:45:19
674,156,28.61,READY,26,1773,2025-06-01 19:48:44
675,588,41.06,CANCELLED,69,3009,2025-06-01 19:52:09
676,44,27.84,PENDING,50,2968,2025-06-01 19:49:09
677,748,95.46,READY,50,5805,2025-06-01 19:59:53
678,118,41.94,PENDING,2,870,2025-06-01 19:50:05
679,355,91.59,READY,143,233,2025-06-01 19:49:04
680,445,73.14,PICKED_UP,174,4804,2025-06-01 19:52:57
681,605,71.04,PENDING,168,6788,2025-06-01 19:54:20
682,371,14.81,READY,107,7200,2025-06-01 19:59:00
683,182,37.92,CANCELLED,116,3376,2025-06-01 19:57:57
684,747,47.57,PENDING,89,3942,2025-06-01 19:45:54
685,514,41.28,READY,140,1211,2025-06-01 19:48:53
686,214,15.21,CANCELLED,166,4588,2025-06-01 19:59:07
687,386,54.22,PENDING,133,3179,2025-06-01 19:57:06
688,627,70.67,READY,19,3701,2025-06-01 19:50:19
689,458,14.37,READY,193,7197,2025-06-01 19:58:51
690,687,96.27,READY,189,360,2025-06-01 19:56:59
691,376,39.81,PICKED_UP,80,29,2025-06-01 19:49:19
692,299,34.11,READY,144,7197,2025-06-01 19:49:45
693,684,43.4,PENDING,1,201,2025-06-01 19:55:11
694,733,9.91,PICKED_UP,118,6235,2025-06-01 19:44:56
695,565,22.86,READY,70,5792,2025-06-01 19:51:03
696,183,10.59,READY,19,6923,2025-06-01 19:47:15
697,545,97.54,CANCELLED,68,3706,2025-06-01 19:58:38
698,515,82.22,PICKED_UP,72,2495,2025-06-01 19:49:51
699,443,45.92,CANCELLED,54,3421,2025-06-01 19:53:46
700,489,46.49,READY,190,5732,2025-06-01 19:44:57
701,227,29.51,READY,108,6535,2025-06-01 19:59:18
702,89,6.05,PENDING,43,7578,2025-06-01 19:47:28
703,413,39.52,PENDING,44,6222,2025-06-01 19:49:35
704,326,77.76,CANCELLED,29,6290,2025-06-01 19:57:38
705,120,76.38,PICKED_UP,198,3391,2025-06-01 19:50:48
706,137,67.98,PICKED_UP,165,3790,2025-06-01 19:44:59
707,608,43.75,PENDING,144,1395,2025-06-01 19:50:59
708,102,26.59,PICKED_UP,172,1507,2025-06-01 19:51:37
709,480,74.63,PICKED_UP,150,1757,2025-06-01 19:45:23
710,415,14.3,PICKED_UP,64,268,2025-06-01 19:43:55
711,751,12.87,CANCELLED,58,6695,2025-06-01 19:54:39
712,761,6.99,PICKED_UP,142,2834,2025-06-01 19:44:06
713,369,53.6,PENDING,194,5622,2025-06-01 19:59:41
714,799,38.93,CANCELLED,8,4482,2025-06-01 19:47:15
715,635,91.9,PENDING,108,4438,2025-06-01 19:46:04
716,521,45.54,PENDING,53,5268,2025-06-01 19:46:27
717,247,35.97,READY,159,2211,2025-06-01 19:57:03
718,386,34.56,PENDING,140,2824,2025-06-01 19:43:17
719,520,56.09,READY,145,4168,2025-06-01 19:55:28
720,589,14.97,PICKED_UP,152,2133,2025-06-01 19:58:30
721,430,28.06,CANCELLED,179,3844,2025-06-01 19:55:28
722,102,57.13,CANCELLED,195,6828,2025-06-01 19:57:36
723,626,11.11,CANCELLED,96,4203,2025-06-01 19:43:20
724,450,55.0,READY,163,972,2025-06-01 19:44:04
725,423,38.55,READY,185,2348,2025-06-01 19:44:11
726,245,35.15,READY,149,6542,2025-06-01 19:56:38
727,392,22.41,READY,87,6854,2025-06-01 19:53:47
728,720,9.57,CANCELLED,173,1845,2025-06-01 19:44:26
729,795,73.15,CANCELLED,131,3743,2025-06-01 19:56:40
730,47,58.91,CANCELLED,55,6201,2025-06-01 19:55:26
731,543,36.26,PICKED_UP,11,6452,2025-06-01 19:56:56
732,399,15.17,READY,58,2072,2025-06-01 19:58:10
733,116,43.78,READY,87,2925,2025-06-01 19:58:11
734,186,62.78,CANCELLED,107,328,2025-06-01 19:56:39
735,19,12.15,READY,164,6091,2025-06-01 19:58:00
736,694,63.24,PICKED_UP,143,7302,2025-06-01 19:44:46
737,201,19.05,READY,199,1843,2025-06-01 19:51:38
738,460,41.74,READY,141,2171,2025-06-01 19:58:51
739,548,27.75,PENDING,51,545,2025-06-01 19:58:33
740,629,14.45,PICKED_UP,8,5022,2025-06-01 19:52:04
741,564,56.05,CANCELLED,17,5970,2025-06-01 19:43:40
742,80,78.53,PICKED_UP,162,4714,2025-06-01 19:50:28
743,211,93.43,PICKED_UP,122,6578,2025-06-01 19:59:34
744,676,6.29,PENDING,124,4691,2025-06-01 19:46:02
745,576,83.47,PICKED_UP,23,5162,2025-06-01 19:50:49
746,757,57.44,CANCELLED,141,2561,2025-06-01 19:58:14
747,294,90.64,PICKED_UP,46,4649,2025-06-01 19:57:14
748,173,52.44,PENDING,36,2646,2025-06-01 20:00:28
749,248,86.37,PENDING,136,4249,2025-06-01 19:52:21
750,452,87.41,PICKED_UP,126,2450,2025-06-01 19:47:45
751,77,64.58,CANCELLED,88,2602,2025-06-01 19:51:20
752,737,74.38,READY,9,1126,2025-06-01 19:58:26
753,127,6.62,READY,5,2144,2025-06-01 19:55:15
754,300,13.59,CANCELLED,190,4253,2025-06-01 19:54:49
755,558,23.57,PICKED_UP,167,5403,2025-06-01 19:58:15
756,534,37.02,CANCELLED,60,4868,2025-06-01 19:57:59
757,501,38.23,CANCELLED,91,4530,2025-06-01 19:50:09
758,262,83.93,READY,137,496,2025-06-01 19:50:41
759,262,84.36,PICKED_UP,168,1098,2025-06-01 20:00:50
760,6,40.81,PENDING,138,2856,2025-06-01 19:50:07
761,301,98.04,PENDING,119,7268,2025-06-01 19:57:13
762,682,46.16,PICKED_UP,84,1241,2025-06-01 19:59:19
763,676,67.19,CANCELLED,115,886,2025-06-01 19:45:50
764,496,26.91,READY,29,7007,2025-06-01 19:51:23
765,480,35.84,CANCELLED,21,3083,2025-06-01 19:52:30
766,442,93.64,PENDING,186,1912,2025-06-01 19:47:08
767,700,33.62,CANCELLED,67,6693,2025-06-01 19:49:09
768,630,90.78,CANCELLED,150,3358,2025-06-01 19:49:43
769,617,67.13,CANCELLED,38,1846,2025-06-01 19:48:34
770,677,18.93,PENDING,122,729,2025-06-01 19:55:25
771,775,12.18,READY,197,5388,2025-06-01 19:43:40
772,183,89.61,PENDING,133,7326,2025-06-01 19:56:54
773,730,57.24,READY,102,5188,2025-06-01 19:48:32
774,84,23.12,CANCELLED,34,2613,2025-06-01 19:47:01
775,228,37.7,PENDING,37,4691,2025-06-01 19:56:33
776,474,81.22,PICKED_UP,45,7164,2025-06-01 19:57:23
777,763,99.12,PICKED_UP,92,5432,2025-06-01 19:55:24
778,73,25.85,CANCELLED,91,3816,2025-06-01 19:53:33
779,328,50.45,PICKED_UP,137,3734,2025-06-01 19:46:46
780,753,85.88,PICKED_UP,188,4470,2025-06-01 19:59:21
781,291,45.29,PICKED_UP,151,5983,2025-06-01 19:44:29
782,22,23.13,READY,21,6186,2025-06-01 19:45:27
783,533,94.01,PENDING,149,3416,2025-06-01 19:48:08
784,793,97.23,CANCELLED,122,4341,2025-06-01 19:59:26
785,511,45.29,PICKED_UP,61,1451,2025-06-01 19:59:54
786,247,85.01,PENDING,152,2245,2025-06-01 19:58:51
787,612,14.87,PICKED_UP,169,200,2025-06-01 19:45:40
788,270,81.63,READY,181,2589,2025-06-01 19:52:12
789,38,25.46,CANCELLED,56,6449,2025-06-01 19:46:12
790,141,88.81,CANCELLED,88,2125,2025-06-01 19:52:26
791,468,62.46,PICKED_UP,60,6776,2025-06-01 19:44:11
792,453,98.95,PICKED_UP,12,5160,2025-06-01 19:54:48
793,14,39.24,READY,191,5261,2025-06-01 19:56:46
794,670,39.76,PICKED_UP,143,7186,2025-06-01 19:45:27
795,220,32.61,CANCELLED,184,7604,2025-06-01 19:45:22
796,366,5.01,PENDING,74,22,2025-06-01 19:56:21
797,443,84.24,PENDING,80,778,2025-06-01 20:00:18
798,194,11.91,READY,52,3995,2025-06-01 19:43:38
799,776,41.5,CANCELLED,17,5140,2025-06-01 20:00:56
800,312,15.64,PENDING,14,4616,2025-06-01 19:50:33
801,153,55.59,PICKED_UP,147,6511,2025-06-01 19:45:40
802,692,42.7,PENDING,6,422,2025-06-01 19:49:11
803,41,27.07,PENDING,188,6237,2025-06-01 19:48:10
804,304,45.26,PICKED_UP,169,7277,2025-06-01 19:54:56
805,352,11.86,PICKED_UP,25,3613,2025-06-01 19:50:54
806,629,45.41,CANCELLED,21,7369,2025-06-01 19:44:43
807,479,49.93,PICKED_UP,85,5618,2025-06-01 19:49:54
808,563,73.16,READY,61,5343,2025-06-01 19:47:37
809,658,37.51,READY,79,574,2025-06-01 19:57:54
810,226,32.29,READY,152,6981,2025-06-01 19:59:12
811,135,82.52,PICKED_UP,42,1583,2025-06-01 19:57:45
812,417,17.74,PENDING,159,3687,2025-06-01 19:46:34
813,286,46.67,CANCELLED,53,3206,2025-06-01 19:55:08
814,72,89.61,PENDING,55,1203,2025-06-01 19:55:00
815,683,49.67,PENDING,124,1345,2025-06-01 19:52:21
816,446,57.82,READY,45,5736,2025-06-01 19:52:19
817,134,71.24,PICKED_UP,127,3915,2025-06-01 19:59:26
818,320,11.73,CANCELLED,91,7923,2025-06-01 19:49:13
819,615,37.91,PICKED_UP,84,6341,2025-06-01 19:47:23
820,635,79.67,PENDING,39,2051,2025-06-01 19:54:25
821,90,41.9,CANCELLED,152,5484,2025-06-01 19:46:10
822,497,88.23,PICKED_UP,188,552,2025-06-01 19:54:05
823,205,15.69,READY,26,551,2025-06-01 19:54:49
824,65,18.02,PICKED_UP,46,189,2025-06-01 19:57:13
825,678,29.21,READY,162,6,2025-06-01 19:50:23
826,618,47.9,CANCELLED,155,5319,2025-06-01 19:58:42
827,526,51.02,PENDING,45,6653,2025-06-01 19:51:05
828,582,88.2,READY,77,5252,2025-06-01 19:57:18
829,342,68.56,PICKED_UP,189,6197,2025-06-01 19:58:32
830,152,10.68,PENDING,169,7038,2025-06-01 19:47:36
831,135,94.22,PENDING,149,7630,2025-06-01 19:44:37
832,526,66.81,PICKED_UP,49,4400,2025-06-01 19:59:36
833,617,11.77,PENDING,141,7959,2025-06-01 19:52:43
834,709,60.81,PICKED_UP,39,3676,2025-06-01 19:44:23
835,36,64.48,CANCELLED,58,2002,2025-06-01 19:55:07
836,288,81.35,READY,185,1966,2025-06-01 19:53:15
837,785,45.02,PICKED_UP,49,5259,2025-06-01 19:56:37
838,308,7.72,READY,18,2908,2025-06-01 19:45:11
839,591,27.5,PENDING,58,903,2025-06-01 19:56:56
840,601,88.41,CANCELLED,88,5324,2025-06-01 19:59:54
841,19,31.67,PENDING,154,1635,2025-06-01 19:58:15
842,485,96.71,PICKED_UP,51,1320,2025-06-01 19:48:33
843,340,24.3,PENDING,78,3432,2025-06-01 19:59:20
844,714,99.15,PENDING,86,961,2025-06-01 19:47:00
845,594,55.66,PENDING,130,705,2025-06-01 19:56:15
846,790,27.75,READY,92,349,2025-06-01 19:45:29
847,334,97.99,PICKED_UP,97,6392,2025-06-01 19:59:56
848,374,21.92,PENDING,126,881,2025-06-01 19:51:16
849,215,41.87,PENDING,171,1357,2025-06-01 19:57:11
850,137,70.63,PENDING,135,7482,2025-06-01 19:47:25
851,262,5.96,PICKED_UP,146,90,2025-06-01 20:01:03
852,673,41.6,PICKED_UP,131,6462,2025-06-01 19:57:35
853,425,98.92,PENDING,120,3520,2025-06-01 19:49:03
854,513,95.46,CANCELLED,59,6853,2025-06-01 19:47:09
855,272,66.13,PENDING,17,7725,2025-06-01 19:49:43
856,261,94.09,CANCELLED,42,2445,2025-06-01 19:48:29
857,87,80.95,PICKED_UP,63,3593,2025-06-01 20:00:22
858,768,77.28,READY,55,1735,2025-06-01 19:48:26
859,256,13.67,READY,69,4557,2025-06-01 19:54:39
860,424,43.59,PICKED_UP,93,1898,2025-06-01 19:57:04
861,546,12.52,PENDING,94,2629,2025-06-01 19:54:12
862,271,87.56,READY,122,7175,2025-06-01 19:48:17
863,625,55.62,PENDING,43,4240,2025-06-01 19:53:16
864,54,81.86,PICKED_UP,69,780,2025-06-01 19:44:28
865,71,26.44,PICKED_UP,163,5700,2025-06-01 19:53:20
866,227,28.47,CANCELLED,184,207,2025-06-01 19:49:08
867,173,96.39,PICKED_UP,91,7071,2025-06-01 19:53:44
868,258,76.4,READY,177,3447,2025-06-01 19:46:33
869,701,39.73,READY,117,4411,2025-06-01 19:59:19
870,647,65.17,READY,100,6319,2025-06-01 19:49:19
871,459,69.43,PICKED_UP,94,5247,2025-06-01 19:47:15
872,771,41.97,PENDING,194,4586,2025-06-01 19:50:07
873,677,81.79,PENDING,104,4256,2025-06-01 19:54:02
874,356,41.61,PENDING,100,4783,2025-06-01 19:50:40
