id,usuario_id,restaurante_id,fecha,hora,invitados,estado,menu_id,pedido_id
412,4666,9,2025-06-01,19:59:37,6,CANCELLED,31,4201
413,6040,13,2025-06-01,19:58:54,5,CANCELLED,770,7316
414,263,85,2025-06-01,19:59:22,5,CANCELLED,780,5137
415,7621,35,2025-06-01,19:54:21,7,ACTIVE,295,1933
416,2259,109,2025-06-01,19:50:31,5,CANCELLED,413,8836
417,6018,161,2025-06-01,20:01:01,2,ACTIVE,363,29946
418,1212,128,2025-06-01,19:57:14,4,CANCELLED,769,24923
419,6399,51,2025-06-01,19:58:48,4,CANCELLED,677,2052
420,849,137,2025-06-01,19:50:40,6,ACTIVE,351,17901
421,6532,79,2025-06-01,19:52:01,5,ACTIVE,651,3087
422,2060,33,2025-06-01,19:54:11,3,CANCELLED,128,14836
423,6012,81,2025-06-01,19:59:01,1,CANCELLED,487,26929
424,6287,109,2025-06-01,19:48:57,3,ACTIVE,443,12105
425,5408,182,2025-06-01,19:44:38,6,CANCELLED,297,14231
426,7395,138,2025-06-01,19:49:59,3,CANCELLED,460,1464
427,776,136,2025-06-01,19:48:15,4,CANCELLED,553,12069
428,5823,18,2025-06-01,19:46:47,7,ACTIVE,104,25249
429,1996,162,2025-06-01,19:53:42,8,ACTIVE,616,27132
430,6052,152,2025-06-01,19:51:36,2,CANCELLED,721,25584
431,6240,48,2025-06-01,19:58:57,2,CANCELLED,404,19714
432,6669,166,2025-06-01,19:50:53,4,CANCELLED,157,3946
433,4889,13,2025-06-01,19:44:05,6,ACTIVE,554,23721
434,6852,82,2025-06-01,19:45:00,8,ACTIVE,124,7046
435,577,146,2025-06-01,19:53:31,5,ACTIVE,54,20456
436,7828,96,2025-06-01,19:50:36,6,CANCELLED,731,17741
437,2524,161,2025-06-01,19:54:57,3,CANCELLED,266,3220
438,1147,52,2025-06-01,19:57:17,1,CANCELLED,246,18191
439,3817,70,2025-06-01,19:44:07,6,ACTIVE,720,2504
440,5732,134,2025-06-01,19:47:48,2,ACTIVE,555,21137
441,5520,32,2025-06-01,19:57:17,5,CANCELLED,692,13001
442,2889,141,2025-06-01,19:57:07,2,CANCELLED,180,26109
443,6775,150,2025-06-01,19:54:54,5,ACTIVE,336,18264
444,4762,83,2025-06-01,19:50:04,4,ACTIVE,761,7262
445,743,31,2025-06-01,19:58:11,3,ACTIVE,439,24700
446,1338,65,2025-06-01,19:48:50,2,ACTIVE,315,25377
447,216,128,2025-06-01,20:00:39,3,CANCELLED,487,19046
448,5799,67,2025-06-01,20:00:06,7,ACTIVE,324,25844
449,4326,21,2025-06-01,19:51:05,8,ACTIVE,554,12225
450,918,93,2025-06-01,19:44:13,7,CANCELLED,154,14195
451,3601,20,2025-06-01,19:57:47,4,CANCELLED,677,6961
452,7019,30,2025-06-01,19:55:56,1,ACTIVE,482,26209
453,2794,7,2025-06-01,19:45:53,8,CANCELLED,416,5196
454,1003,130,2025-06-01,19:55:10,1,ACTIVE,742,24546
455,5468,185,2025-06-01,19:58:03,4,ACTIVE,518,10841
456,5354,7,2025-06-01,19:48:00,3,CANCELLED,47,7637
457,6623,158,2025-06-01,19:58:55,6,ACTIVE,13,3978
458,4358,87,2025-06-01,19:57:41,6,ACTIVE,662,20467
459,6005,11,2025-06-01,19:56:31,2,ACTIVE,124,14190
460,6883,59,2025-06-01,19:57:02,5,CANCELLED,74,22998
461,7027,120,2025-06-01,19:53:33,4,CANCELLED,792,4656
462,4177,55,2025-06-01,20:00:35,2,ACTIVE,22,9344
463,6440,173,2025-06-01,19:50:31,1,ACTIVE,690,10199
464,1551,169,2025-06-01,19:44:07,6,CANCELLED,752,10519
465,5023,195,2025-06-01,19:49:10,2,ACTIVE,672,24201
466,1428,30,2025-06-01,19:53:55,1,CANCELLED,797,2211
467,4127,41,2025-06-01,19:58:57,8,CANCELLED,298,11279
468,719,183,2025-06-01,19:48:29,3,CANCELLED,591,9624
469,5387,52,2025-06-01,19:45:23,3,ACTIVE,454,3579
470,5873,100,2025-06-01,19:48:02,7,CANCELLED,567,169
471,5041,2,2025-06-01,19:57:04,6,CANCELLED,160,8423
472,1173,34,2025-06-01,19:53:31,2,CANCELLED,234,23755
473,7403,110,2025-06-01,19:54:14,4,ACTIVE,609,26863
474,5646,141,2025-06-01,19:56:37,7,ACTIVE,563,8737
475,21,106,2025-06-01,19:51:02,4,ACTIVE,392,15471
476,5708,179,2025-06-01,19:52:03,8,ACTIVE,289,4380
477,7406,2,2025-06-01,19:56:05,3,CANCELLED,191,16258
478,751,45,2025-06-01,20:00:23,4,ACTIVE,329,6425
479,1203,100,2025-06-01,19:44:03,6,CANCELLED,603,19454
480,7097,92,2025-06-01,19:50:16,4,ACTIVE,597,28007
481,3963,92,2025-06-01,19:48:01,4,ACTIVE,598,3153
482,3910,141,2025-06-01,19:47:19,5,CANCELLED,255,9473
483,1686,35,2025-06-01,19:46:38,1,CANCELLED,704,20651
484,4708,177,2025-06-01,19:47:18,3,CANCELLED,288,26801
485,7540,135,2025-06-01,19:49:52,6,ACTIVE,427,23980
486,1726,119,2025-06-01,19:52:03,7,CANCELLED,130,16370
487,940,169,2025-06-01,19:59:22,6,CANCELLED,570,29759
488,5668,34,2025-06-01,19:45:33,1,CANCELLED,773,15033
489,4016,63,2025-06-01,19:53:14,1,ACTIVE,7,3120
490,5951,19,2025-06-01,19:45:38,4,CANCELLED,123,1933
491,3749,10,2025-06-01,19:47:53,4,CANCELLED,7,9559
492,1793,44,2025-06-01,19:51:33,1,CANCELLED,107,17167
493,6289,135,2025-06-01,19:46:37,5,CANCELLED,660,12906
494,4193,92,2025-06-01,19:55:25,5,ACTIVE,415,24982
495,4007,173,2025-06-01,19:56:18,2,CANCELLED,421,23895
496,2178,130,2025-06-01,19:50:02,1,CANCELLED,661,13924
497,4750,168,2025-06-01,19:58:04,4,ACTIVE,43,23811
498,743,157,2025-06-01,20:00:14,8,ACTIVE,338,13901
499,2852,63,2025-06-01,19:58:49,7,ACTIVE,146,28381
500,210,5,2025-06-01,19:53:41,8,CANCELLED,433,11789
501,6624,139,2025-06-01,20:00:59,7,ACTIVE,215,19115
502,1206,10,2025-06-01,19:55:43,1,ACTIVE,721,28843
503,2268,132,2025-06-01,19:44:27,6,ACTIVE,470,27970
504,7892,152,2025-06-01,19:49:46,7,ACTIVE,469,27266
505,3439,118,2025-06-01,19:56:28,1,CANCELLED,597,13793
506,4811,57,2025-06-01,19:46:58,1,CANCELLED,440,24844
507,4287,195,2025-06-01,19:54:13,2,ACTIVE,257,24277
508,7883,12,2025-06-01,19:57:47,2,ACTIVE,390,28215
509,1496,128,2025-06-01,19:51:06,4,CANCELLED,496,244
510,7410,89,2025-06-01,19:46:44,1,CANCELLED,329,16414
511,7208,108,2025-06-01,19:48:48,6,ACTIVE,367,11019
512,7719,159,2025-06-01,19:44:58,3,ACTIVE,441,29325
513,2163,187,2025-06-01,19:54:18,6,CANCELLED,109,24772
514,6896,181,2025-06-01,19:43:13,2,ACTIVE,756,2969
515,4145,143,2025-06-01,19:49:38,5,ACTIVE,533,291
516,5527,160,2025-06-01,19:57:55,5,ACTIVE,74,26469
517,4398,118,2025-06-01,19:56:32,4,CANCELLED,660,26222
518,225,54,2025-06-01,19:51:08,5,CANCELLED,349,202
519,3148,108,2025-06-01,19:45:14,8,CANCELLED,321,26861
520,6478,173,2025-06-01,19:56:14,1,ACTIVE,720,21398
521,537,183,2025-06-01,19:45:43,1,CANCELLED,778,19240
522,4025,120,2025-06-01,19:51:14,1,CANCELLED,302,21727
523,3200,52,2025-06-01,19:51:05,1,CANCELLED,785,7366
524,5755,196,2025-06-01,19:48:43,5,CANCELLED,620,19422
525,7977,138,2025-06-01,19:56:46,1,ACTIVE,6,21991
526,450,111,2025-06-01,19:44:38,7,CANCELLED,175,27308
527,4171,71,2025-06-01,19:46:01,8,ACTIVE,276,9604
528,2571,113,2025-06-01,19:59:50,4,CANCELLED,455,15486
529,3186,91,2025-06-01,19:52:51,2,ACTIVE,733,13828
530,1171,95,2025-06-01,19:43:31,4,CANCELLED,53,11169
531,3764,118,2025-06-01,19:49:01,6,ACTIVE,322,24587
532,1331,24,2025-06-01,19:45:30,7,ACTIVE,781,15900
533,7413,77,2025-06-01,19:56:45,2,CANCELLED,513,238
534,7852,82,2025-06-01,19:56:54,7,CANCELLED,450,11000
535,4108,173,2025-06-01,19:49:32,2,ACTIVE,133,4826
536,7230,187,2025-06-01,20:01:06,4,ACTIVE,399,26886
537,2535,150,2025-06-01,19:44:51,1,ACTIVE,578,22910
538,372,160,2025-06-01,19:51:53,5,CANCELLED,753,24005
539,1713,139,2025-06-01,19:45:54,1,CANCELLED,687,13368
540,1610,193,2025-06-01,19:49:41,3,CANCELLED,698,13206
541,3852,54,2025-06-01,19:50:26,7,ACTIVE,458,8402
542,6088,69,2025-06-01,19:59:51,5,ACTIVE,400,29774
543,6669,35,2025-06-01,19:46:27,1,ACTIVE,507,17336
544,243,46,2025-06-01,19:58:42,8,CANCELLED,503,28834
545,1634,102,2025-06-01,19:55:51,1,CANCELLED,379,5309
546,4192,189,2025-06-01,19:46:19,1,ACTIVE,367,17550
547,3260,99,2025-06-01,19:43:16,7,CANCELLED,46,21913
548,438,76,2025-06-01,19:44:38,3,CANCELLED,93,6100
549,5200,193,2025-06-01,19:48:30,5,CANCELLED,395,4086
550,2830,91,2025-06-01,19:52:34,4,ACTIVE,93,22865
551,3758,117,2025-06-01,19:48:13,4,CANCELLED,373,2198
552,1764,155,2025-06-01,19:49:36,6,CANCELLED,631,5749
553,6751,40,2025-06-01,19:46:57,5,CANCELLED,307,27508
554,3822,163,2025-06-01,19:57:50,1,CANCELLED,396,23483
555,7542,148,2025-06-01,19:54:45,7,ACTIVE,91,17670
556,1757,149,2025-06-01,19:49:45,2,CANCELLED,476,16799
557,278,14,2025-06-01,19:46:03,2,CANCELLED,129,6220
558,1058,200,2025-06-01,19:56:35,4,ACTIVE,82,7905
559,7447,96,2025-06-01,19:46:34,8,ACTIVE,414,746
560,5831,88,2025-06-01,19:51:03,7,ACTIVE,745,25856
561,380,132,2025-06-01,19:52:18,5,CANCELLED,25,18265
562,84,151,2025-06-01,19:45:50,1,CANCELLED,645,12471
563,5081,186,2025-06-01,19:52:06,1,ACTIVE,164,10317
564,140,107,2025-06-01,19:47:00,3,CANCELLED,536,22403
565,2106,128,2025-06-01,19:57:29,7,CANCELLED,604,20818
566,2679,176,2025-06-01,19:45:35,3,CANCELLED,587,8851
567,6978,90,2025-06-01,19:47:00,1,CANCELLED,560,12614
568,5603,37,2025-06-01,19:54:09,1,ACTIVE,248,27033
569,3593,99,2025-06-01,19:58:37,7,ACTIVE,208,11540
570,5407,28,2025-06-01,19:46:51,5,ACTIVE,355,25691
571,7015,185,2025-06-01,19:53:02,7,CANCELLED,118,28227
572,2484,131,2025-06-01,19:45:59,7,ACTIVE,660,19192
573,130,197,2025-06-01,19:44:06,7,ACTIVE,92,14643
574,635,114,2025-06-01,19:51:17,2,ACTIVE,493,22516
575,1320,149,2025-06-01,19:55:20,7,ACTIVE,754,19815
576,5465,139,2025-06-01,19:47:53,5,CANCELLED,29,2428
577,2642,126,2025-06-01,19:54:34,7,CANCELLED,570,13306
578,6322,136,2025-06-01,19:47:00,4,CANCELLED,448,29314
579,212,30,2025-06-01,19:59:27,5,CANCELLED,442,22448
580,3961,93,2025-06-01,19:44:55,8,CANCELLED,518,11154
581,195,138,2025-06-01,19:50:16,4,ACTIVE,323,8658
582,3043,42,2025-06-01,20:00:36,7,ACTIVE,393,22121
583,3749,25,2025-06-01,19:57:07,4,ACTIVE,55,25021
584,476,123,2025-06-01,19:44:57,1,ACTIVE,599,20545
585,2137,159,2025-06-01,19:48:48,1,ACTIVE,622,17011
586,981,98,2025-06-01,19:53:07,3,CANCELLED,747,4009
587,5260,152,2025-06-01,19:49:15,7,ACTIVE,263,1967
588,4401,45,2025-06-01,19:50:13,2,CANCELLED,494,14900
589,6107,8,2025-06-01,19:53:05,5,CANCELLED,591,2137
590,6224,134,2025-06-01,19:56:56,5,ACTIVE,172,11813
591,61,13,2025-06-01,19:46:29,2,CANCELLED,297,27269
592,2107,194,2025-06-01,19:53:13,1,CANCELLED,222,10531
593,4627,31,2025-06-01,19:54:14,4,ACTIVE,325,4555
594,10,22,2025-06-01,19:54:08,6,ACTIVE,642,7599
595,6418,134,2025-06-01,19:49:57,5,CANCELLED,345,20438
596,4053,188,2025-06-01,19:49:28,8,CANCELLED,650,12887
597,1448,37,2025-06-01,19:56:45,6,ACTIVE,44,23327
598,5656,85,2025-06-01,19:52:24,4,CANCELLED,655,17379
599,1334,61,2025-06-01,19:59:17,8,CANCELLED,336,2304
600,1993,54,2025-06-01,19:55:42,5,CANCELLED,305,10704
601,5360,91,2025-06-01,19:45:18,1,ACTIVE,299,17891
602,2000,171,2025-06-01,19:53:25,1,CANCELLED,92,4776
603,7582,37,2025-06-01,19:46:30,6,CANCELLED,585,17187
604,6895,116,2025-06-01,19:45:34,1,CANCELLED,540,26414
605,4817,6,2025-06-01,19:54:48,2,CANCELLED,260,18748
606,6638,74,2025-06-01,19:44:40,6,ACTIVE,200,15841
607,3488,75,2025-06-01,19:57:28,6,ACTIVE,510,22730
608,4662,127,2025-06-01,19:54:33,8,CANCELLED,503,19755
609,1851,153,2025-06-01,19:43:39,8,ACTIVE,697,23334
610,288,115,2025-06-01,19:52:56,5,ACTIVE,459,27552
611,4422,177,2025-06-01,19:45:26,6,ACTIVE,285,14078
612,5193,115,2025-06-01,19:43:45,4,CANCELLED,618,19709
613,3995,116,2025-06-01,19:55:46,2,ACTIVE,513,26012
614,5592,86,2025-06-01,19:46:26,2,ACTIVE,244,5393
615,4085,10,2025-06-01,19:48:48,5,ACTIVE,502,17724
616,3200,115,2025-06-01,19:43:43,2,ACTIVE,360,921
617,4376,92,2025-06-01,19:51:03,8,CANCELLED,251,13821
618,2699,86,2025-06-01,19:56:08,5,ACTIVE,480,13784
619,980,140,2025-06-01,19:52:35,7,CANCELLED,378,16893
620,3126,18,2025-06-01,19:52:59,6,ACTIVE,505,11642
621,7680,39,2025-06-01,19:54:43,5,ACTIVE,160,17450
622,2734,100,2025-06-01,19:53:29,4,ACTIVE,27,1889
623,3320,2,2025-06-01,19:58:03,7,ACTIVE,420,6135
624,4989,15,2025-06-01,19:55:19,3,CANCELLED,219,26835
625,7399,53,2025-06-01,19:53:47,2,CANCELLED,7,16271
626,3861,131,2025-06-01,19:54:34,5,ACTIVE,76,22168
627,4185,10,2025-06-01,19:54:18,2,ACTIVE,239,7200
628,4311,192,2025-06-01,19:49:56,1,CANCELLED,71,4458
629,7995,49,2025-06-01,19:48:21,7,ACTIVE,503,2224
630,4526,191,2025-06-01,19:53:20,4,ACTIVE,582,16321
631,6922,40,2025-06-01,19:57:17,4,CANCELLED,249,15979
632,466,183,2025-06-01,19:53:27,7,CANCELLED,308,1135
633,1676,174,2025-06-01,19:56:29,3,ACTIVE,70,9933
634,5810,146,2025-06-01,19:57:45,6,ACTIVE,59,4867
635,2359,77,2025-06-01,19:50:58,7,ACTIVE,478,17383
636,617,148,2025-06-01,19:56:48,5,ACTIVE,351,16053
637,2323,84,2025-06-01,19:53:25,5,ACTIVE,642,16878
638,1347,166,2025-06-01,19:52:16,8,ACTIVE,784,354
639,7959,167,2025-06-01,19:56:51,8,ACTIVE,569,17045
640,520,155,2025-06-01,20:00:39,6,ACTIVE,186,3561
641,6259,3,2025-06-01,19:50:07,7,ACTIVE,443,12331
642,803,193,2025-06-01,19:46:39,7,CANCELLED,418,6342
643,4741,23,2025-06-01,19:57:37,4,ACTIVE,57,14882
644,3343,84,2025-06-01,19:44:09,6,CANCELLED,10,28195
645,3906,71,2025-06-01,19:45:06,5,CANCELLED,621,17834
646,3771,168,2025-06-01,19:54:47,6,CANCELLED,27,20173
647,5628,16,2025-06-01,19:56:03,4,CANCELLED,609,13463
648,4933,105,2025-06-01,19:56:19,5,ACTIVE,333,19500
649,973,142,2025-06-01,19:55:22,6,ACTIVE,405,1213
650,6964,144,2025-06-01,19:46:42,8,CANCELLED,643,17820
651,1088,137,2025-06-01,19:49:13,8,ACTIVE,244,3491
652,5718,146,2025-06-01,19:51:52,6,CANCELLED,353,27400
653,6372,87,2025-06-01,20:00:57,6,ACTIVE,219,11210
654,3225,152,2025-06-01,19:49:20,5,ACTIVE,615,11784
655,2958,35,2025-06-01,19:55:48,8,ACTIVE,728,8700
656,6848,24,2025-06-01,19:46:32,6,ACTIVE,604,18288
657,3086,130,2025-06-01,19:54:32,5,ACTIVE,730,7666
658,5581,25,2025-06-01,19:52:42,6,CANCELLED,210,3148
659,1879,121,2025-06-01,19:53:28,4,CANCELLED,256,7807
660,4182,135,2025-06-01,19:54:59,7,CANCELLED,523,10087
661,4659,141,2025-06-01,19:46:15,3,ACTIVE,316,11908
662,4226,105,2025-06-01,19:51:37,6,ACTIVE,509,8832
663,3091,11,2025-06-01,19:51:36,8,CANCELLED,498,18690
664,4631,137,2025-06-01,19:47:33,4,CANCELLED,500,7492
665,6118,15,2025-06-01,19:44:25,3,ACTIVE,477,13980
666,7884,38,2025-06-01,19:53:48,1,CANCELLED,467,19068
667,3161,96,2025-06-01,19:54:48,2,ACTIVE,625,29829
668,2842,127,2025-06-01,19:53:41,7,ACTIVE,87,15033
669,367,9,2025-06-01,19:45:03,6,ACTIVE,198,8118
670,5954,105,2025-06-01,19:58:07,3,ACTIVE,212,19649
671,3516,20,2025-06-01,19:53:59,4,ACTIVE,340,21747
672,5618,20,2025-06-01,19:55:21,6,ACTIVE,326,25204
673,619,54,2025-06-01,19:57:26,5,CANCELLED,228,20017
674,76,192,2025-06-01,19:57:30,3,ACTIVE,598,6338
675,5499,7,2025-06-01,19:45:10,6,CANCELLED,25,26083
676,2918,92,2025-06-01,19:59:38,4,CANCELLED,367,3111
677,6743,42,2025-06-01,19:57:02,4,ACTIVE,472,21021
678,3085,82,2025-06-01,19:51:59,8,ACTIVE,214,9070
679,2925,5,2025-06-01,19:44:10,4,CANCELLED,535,18760
680,2360,91,2025-06-01,19:49:08,5,CANCELLED,257,10517
681,7991,32,2025-06-01,19:59:57,8,CANCELLED,354,13947
682,3900,106,2025-06-01,19:45:39,8,CANCELLED,318,21462
683,1530,152,2025-06-01,20:00:17,7,CANCELLED,320,12457
684,4427,120,2025-06-01,19:48:40,3,CANCELLED,391,13405
685,3149,52,2025-06-01,19:59:37,7,CANCELLED,727,7764
686,5223,15,2025-06-01,19:48:56,7,ACTIVE,399,4514
687,2752,101,2025-06-01,19:59:32,3,ACTIVE,697,26481
688,299,160,2025-06-01,20:00:43,8,ACTIVE,103,20874
689,540,144,2025-06-01,19:51:35,5,ACTIVE,103,9783
690,960,84,2025-06-01,19:44:23,5,ACTIVE,267,26971
691,6448,148,2025-06-01,19:57:46,2,ACTIVE,352,27255
692,2949,116,2025-06-01,20:00:36,4,CANCELLED,771,5469
693,128,55,2025-06-01,19:54:40,8,CANCELLED,715,12525
694,4731,120,2025-06-01,19:56:01,4,CANCELLED,66,13790
695,3652,71,2025-06-01,19:50:02,5,ACTIVE,189,20333
696,4268,29,2025-06-01,19:54:10,7,ACTIVE,577,712
697,5027,3,2025-06-01,19:59:05,5,CANCELLED,625,8713
698,2129,173,2025-06-01,19:53:00,1,CANCELLED,578,23193
699,6167,105,2025-06-01,19:44:47,5,CANCELLED,171,11108
700,826,172,2025-06-01,19:59:58,4,ACTIVE,402,21109
701,5040,193,2025-06-01,19:50:36,3,CANCELLED,489,23091
702,5728,9,2025-06-01,19:57:18,2,CANCELLED,26,7615
703,2510,198,2025-06-01,19:48:34,6,ACTIVE,384,2184
704,5109,49,2025-06-01,19:47:57,1,CANCELLED,657,3238
705,1899,35,2025-06-01,19:57:01,4,CANCELLED,524,15434
706,3662,134,2025-06-01,20:00:32,4,ACTIVE,252,14760
707,4688,18,2025-06-01,19:58:34,4,ACTIVE,438,5549
708,712,162,2025-06-01,19:46:14,2,CANCELLED,597,7375
709,6599,136,2025-06-01,19:46:40,1,ACTIVE,395,20813
710,1825,46,2025-06-01,19:57:20,5,CANCELLED,151,2282
711,2303,140,2025-06-01,20:01:03,7,ACTIVE,639,28915
712,1105,197,2025-06-01,19:59:38,5,CANCELLED,224,16910
713,1214,135,2025-06-01,19:47:25,8,ACTIVE,5,15255
714,5988,139,2025-06-01,20:00:36,5,CANCELLED,332,15705
715,5582,98,2025-06-01,19:46:58,1,ACTIVE,511,9208
716,1549,183,2025-06-01,19:53:38,6,CANCELLED,60,2993
717,7971,113,2025-06-01,20:01:00,8,ACTIVE,271,23826
718,7273,3,2025-06-01,19:57:09,1,ACTIVE,63,4702
719,5911,108,2025-06-01,19:47:33,3,ACTIVE,521,15344
720,3654,14,2025-06-01,20:01:09,4,ACTIVE,75,12330
721,1954,92,2025-06-01,19:58:21,2,CANCELLED,377,15125
722,3418,185,2025-06-01,19:47:40,2,CANCELLED,769,21995
723,2806,99,2025-06-01,19:55:34,4,CANCELLED,196,21374
724,5816,81,2025-06-01,19:45:49,3,ACTIVE,635,547
725,41,66,2025-06-01,19:50:30,5,CANCELLED,794,15316
726,2141,7,2025-06-01,19:57:34,7,CANCELLED,265,21990
727,7916,162,2025-06-01,19:57:08,6,ACTIVE,338,20876
728,4908,120,2025-06-01,19:55:57,4,ACTIVE,58,17835
729,6753,15,2025-06-01,19:56:25,3,CANCELLED,368,2617
730,3643,183,2025-06-01,19:53:54,2,CANCELLED,687,28533
731,4390,48,2025-06-01,19:51:27,5,CANCELLED,257,18656
732,135,134,2025-06-01,19:56:24,8,ACTIVE,690,3785
733,5677,194,2025-06-01,19:58:13,6,CANCELLED,368,17014
734,7923,68,2025-06-01,20:00:45,3,ACTIVE,191,25331
735,4935,169,2025-06-01,19:55:41,7,CANCELLED,732,24521
736,1435,54,2025-06-01,19:58:09,7,ACTIVE,417,17258
737,2886,43,2025-06-01,19:59:06,1,CANCELLED,753,26143
738,2982,72,2025-06-01,19:58:57,8,ACTIVE,682,9315
739,4593,147,2025-06-01,19:48:04,8,CANCELLED,359,13957
740,4962,160,2025-06-01,19:44:05,4,ACTIVE,441,13214
741,7343,93,2025-06-01,19:57:31,3,CANCELLED,436,17658
742,2255,137,2025-06-01,19:59:50,3,ACTIVE,254,15602
743,6876,99,2025-06-01,20:00:58,6,ACTIVE,320,6711
744,117,24,2025-06-01,19:48:33,3,ACTIVE,183,3640
745,6527,161,2025-06-01,19:44:24,1,CANCELLED,661,7566
746,6593,35,2025-06-01,19:49:38,4,ACTIVE,34,22227
747,4940,74,2025-06-01,19:55:26,6,CANCELLED,166,29476
748,1613,104,2025-06-01,19:44:35,7,CANCELLED,3,10472
749,4608,181,2025-06-01,19:47:18,4,ACTIVE,239,28001
750,6920,83,2025-06-01,19:43:48,1,ACTIVE,520,23955
751,1993,49,2025-06-01,19:57:50,6,ACTIVE,184,19523
752,3193,141,2025-06-01,19:57:58,1,CANCELLED,686,10730
753,6031,86,2025-06-01,19:54:28,2,ACTIVE,243,5273
754,7000,152,2025-06-01,19:56:37,3,ACTIVE,218,8508
755,2168,20,2025-06-01,19:49:37,4,CANCELLED,132,14251
756,900,91,2025-06-01,19:47:51,1,ACTIVE,420,4999
757,6202,13,2025-06-01,19:47:15,6,CANCELLED,709,16136
758,1273,158,2025-06-01,19:43:38,2,ACTIVE,771,12128
759,1522,148,2025-06-01,19:44:25,5,CANCELLED,301,15303
760,1817,32,2025-06-01,19:59:59,5,CANCELLED,505,3045
761,3761,148,2025-06-01,19:47:39,5,ACTIVE,96,11310
762,6222,45,2025-06-01,19:50:56,7,CANCELLED,53,4952
763,3206,128,2025-06-01,19:57:40,7,CANCELLED,136,4443
764,2521,179,2025-06-01,19:57:07,6,CANCELLED,237,15773
765,177,80,2025-06-01,19:56:47,1,CANCELLED,487,7023
766,1821,164,2025-06-01,20:00:15,3,CANCELLED,2,17565
767,6876,110,2025-06-01,19:50:35,5,CANCELLED,61,15790
768,6845,137,2025-06-01,19:52:32,3,ACTIVE,499,24806
769,2961,43,2025-06-01,19:55:50,4,CANCELLED,542,28891
770,4532,103,2025-06-01,19:47:34,3,CANCELLED,166,27494
771,5546,151,2025-06-01,19:44:05,4,CANCELLED,170,9021
772,5843,188,2025-06-01,19:46:37,3,ACTIVE,273,23464
773,1097,107,2025-06-01,19:54:58,2,CANCELLED,580,4795
774,7517,34,2025-06-01,19:50:45,5,CANCELLED,535,24924
775,227,102,2025-06-01,19:58:32,8,CANCELLED,599,2246
776,4487,140,2025-06-01,19:59:17,2,CANCELLED,251,26843
777,6682,166,2025-06-01,19:43:14,2,ACTIVE,17,20716
778,1791,198,2025-06-01,19:59:24,6,CANCELLED,312,17379
779,3147,49,2025-06-01,19:43:28,1,ACTIVE,668,8569
780,2360,177,2025-06-01,19:55:38,4,ACTIVE,436,6664
781,7504,101,2025-06-01,19:49:27,2,ACTIVE,242,28865
782,7617,13,2025-06-01,19:53:07,1,ACTIVE,523,1835
783,3595,35,2025-06-01,19:44:00,2,ACTIVE,394,1957
784,3044,31,2025-06-01,19:54:33,5,ACTIVE,49,8616
785,3172,22,2025-06-01,19:58:05,3,CANCELLED,89,7824
786,6233,17,2025-06-01,20:00:56,4,CANCELLED,253,8066
787,984,39,2025-06-01,19:55:37,5,CANCELLED,333,10110
788,4042,144,2025-06-01,19:50:16,8,CANCELLED,724,777
789,7123,153,2025-06-01,20:01:08,2,CANCELLED,4,26221
790,7417,159,2025-06-01,19:49:20,7,CANCELLED,503,17760
791,201,94,2025-06-01,20:00:50,2,CANCELLED,352,23554
792,5631,166,2025-06-01,20:00:35,2,CANCELLED,106,7214
793,4024,171,2025-06-01,19:51:52,5,CANCELLED,111,18437
794,6757,87,2025-06-01,19:58:09,2,ACTIVE,528,21548
795,5673,12,2025-06-01,19:45:25,8,ACTIVE,491,23638
796,2677,109,2025-06-01,19:56:28,6,ACTIVE,356,4160
797,5175,35,2025-06-01,19:58:54,7,CANCELLED,531,26484
798,5733,13,2025-06-01,19:50:00,4,CANCELLED,445,8291
799,7937,53,2025-06-01,19:54:22,1,CANCELLED,186,17468
800,6418,188,2025-06-01,19:57:28,8,CANCELLED,736,9151
801,5533,181,2025-06-01,19:58:47,7,CANCELLED,487,24928
802,7372,52,2025-06-01,19:45:44,1,ACTIVE,506,23133
803,3056,44,2025-06-01,19:46:23,7,CANCELLED,340,26071
804,4424,121,2025-06-01,19:48:38,4,ACTIVE,366,7950
805,3966,53,2025-06-01,19:55:22,5,CANCELLED,22,29568
806,4134,122,2025-06-01,19:59:29,4,CANCELLED,476,17178
807,7163,54,2025-06-01,19:45:57,6,ACTIVE,707,5170
808,7265,25,2025-06-01,19:58:06,3,ACTIVE,300,20788
809,4750,87,2025-06-01,19:50:55,3,ACTIVE,615,20290
810,2907,170,2025-06-01,19:44:33,8,CANCELLED,683,11620
811,4709,24,2025-06-01,19:49:16,4,ACTIVE,157,6228
812,6407,162,2025-06-01,19:49:40,3,ACTIVE,613,5553
813,901,120,2025-06-01,19:47:16,8,CANCELLED,719,7290
814,3542,127,2025-06-01,19:46:15,1,ACTIVE,338,22897
815,7026,200,2025-06-01,19:52:11,1,CANCELLED,191,18452
816,5644,141,2025-06-01,19:54:02,2,ACTIVE,144,21233
817,6643,25,2025-06-01,19:58:03,2,ACTIVE,516,11085
818,4460,64,2025-06-01,19:48:57,2,CANCELLED,316,22840
819,4787,197,2025-06-01,19:51:44,8,ACTIVE,100,15923
820,6336,182,2025-06-01,19:44:02,5,CANCELLED,708,21248
821,1882,110,2025-06-01,19:54:58,2,CANCELLED,742,1804
822,4666,111,2025-06-01,19:57:07,1,CANCELLED,295,17364
823,1090,46,2025-06-01,19:52:31,8,CANCELLED,582,19123
